date,state,city,place_type,confirmed,deaths
11/04/2020,SP,Batatais,city,1,0
11/04/2020,SP,Bauru,city,10,1
11/04/2020,SP,Bebedouro,city,1,0
11/04/2020,SP,Birigui,city,2,0
11/04/2020,SP,Boituva,city,4,0
11/04/2020,SP,Botucatu,city,15,1
11/04/2020,SP,Bragança Paulista,city,26,4
11/04/2020,SP,Brodowski,city,2,0
11/04/2020,SP,Caçapava,city,3,0
11/04/2020,SP,Cachoeira Paulista,city,1,0
11/04/2020,SP,Caiabu,city,1,1
11/04/2020,SP,Caieiras,city,33,4
11/04/2020,SP,Cajamar,city,5,1
11/04/2020,SP,Campinas,city,100,5
11/04/2020,SP,Caraguatatuba,city,2,1
11/04/2020,SP,Carapicuíba,city,31,2
11/04/2020,SP,Catanduva,city,3,2
11/04/2020,SP,Cedral,city,1,0
11/04/2020,SP,Cotia,city,59,4
11/04/2020,SP,Cravinhos,city,2,1
11/04/2020,SP,Cubatão,city,2,0
11/04/2020,SP,Diadema,city,60,1
11/04/2020,SP,Dracena,city,1,1
11/04/2020,SP,Eldorado,city,1,0
11/04/2020,SP,Embu das Artes,city,34,2
11/04/2020,SP,Embu-Guaçu,city,4,0
11/04/2020,SP,Estiva Gerbi,city,1,0
11/04/2020,SP,Ferraz de Vasconcelos,city,34,0
11/04/2020,SP,Franca,city,2,0
11/04/2020,SP,Francisco Morato,city,13,1
11/04/2020,SP,Franco da Rocha,city,19,1
11/04/2020,SP,Guararapes,city,3,0
11/04/2020,SP,Guararema,city,1,0
11/04/2020,SP,Guaratinguetá,city,1,0
11/04/2020,SP,Guarujá,city,7,0
11/04/2020,SP,Guarulhos,city,191,16
11/04/2020,SP,Hortolândia,city,2,0
11/04/2020,SP,Ibirá,city,1,0
11/04/2020,SP,Ibiúna,city,1,0
11/04/2020,SP,Ilhabela,city,1,0
11/04/2020,SP,Ilha Comprida,city,9,0
11/04/2020,SP,Importados/Indefinidos,city,79,0
11/04/2020,SP,Indaiatuba,city,4,0
11/04/2020,SP,Iracemápolis,city,1,0
11/04/2020,SP,Itanhaém,city,2,0
11/04/2020,SP,Itapecerica da Serra,city,27,1
11/04/2020,SP,Itapetininga,city,3,1
11/04/2020,SP,Itapeva,city,1,0
11/04/2020,SP,Itapevi,city,17,4
11/04/2020,SP,Itapira,city,1,0
11/04/2020,SP,Itaquaquecetuba,city,25,0
11/04/2020,SP,Itararé,city,1,0
11/04/2020,SP,Itatiba,city,1,1
11/04/2020,SP,Itatinga,city,1,0
11/04/2020,SP,Itu,city,2,0
11/04/2020,SP,Itupeva,city,1,0
11/04/2020,SP,Jaboticabal,city,5,2
11/04/2020,SP,Jacareí,city,1,0
11/04/2020,SP,Jaci,city,1,0
11/04/2020,SP,Jaguariúna,city,1,0
11/04/2020,SP,Jales,city,1,0
11/04/2020,SP,Jandira,city,3,0
11/04/2020,SP,Jaú,city,1,0
11/04/2020,SP,Joanópolis,city,1,0
11/04/2020,SP,José Bonifácio,city,2,0
11/04/2020,SP,Jundiaí,city,13,1
11/04/2020,SP,Laranjal Paulista,city,2,1
11/04/2020,SP,Lençóis Paulista,city,3,0
11/04/2020,SP,Limeira,city,4,0
11/04/2020,SP,Louveira,city,1,0
11/04/2020,SP,Mairiporã,city,7,2
11/04/2020,SP,Marília,city,4,0
11/04/2020,SP,Matão,city,2,0
11/04/2020,SP,Mauá,city,43,0
11/04/2020,SP,Mirassol,city,4,0
11/04/2020,SP,Mococa,city,2,1
11/04/2020,SP,Mogi das Cruzes,city,56,2
11/04/2020,SP,Mogi Guaçu,city,6,1
11/04/2020,SP,Monte Alto,city,3,0
11/04/2020,SP,Nova Odessa,city,1,1
11/04/2020,SP,Olímpia,city,2,0
11/04/2020,SP,Orlândia,city,2,0
11/04/2020,SP,Osasco,city,127,8
11/04/2020,SP,Ourinhos,city,1,0
11/04/2020,SP,Pariquera-Açu,city,2,0
11/04/2020,SP,Paulínia,city,5,0
11/04/2020,SP,Pedra Bela,city,1,0
11/04/2020,SP,Penápolis,city,1,1
11/04/2020,SP,Peruíbe,city,3,0
11/04/2020,SP,Pindamonhangaba,city,2,0
11/04/2020,SP,Pindorama,city,1,0
11/04/2020,SP,Piracicaba,city,12,0
11/04/2020,SP,Pirajuí,city,1,0
11/04/2020,SP,Poá,city,9,1
11/04/2020,SP,Porto Ferreira,city,2,1
11/04/2020,SP,Praia Grande,city,16,2
11/04/2020,SP,Presidente Prudente,city,4,2
11/04/2020,SP,Presidente Venceslau,city,4,2
11/04/2020,SP,Promissão,city,1,0
11/04/2020,SP,Ribeirão Pires,city,16,0
11/04/2020,SP,Ribeirão Preto,city,36,4
11/04/2020,SP,Rio Claro,city,4,1
11/04/2020,SP,Rio Grande da Serra,city,5,0
11/04/2020,SP,Salto,city,3,0
11/04/2020,SP,Salto de Pirapora,city,2,0
11/04/2020,SP,Santa Bárbara d'Oeste,city,1,0
11/04/2020,SP,Santa Branca,city,2,1
11/04/2020,SP,Santa Cruz do Rio Pardo,city,1,0
11/04/2020,SP,Santa Isabel,city,1,0
11/04/2020,SP,Santa Lúcia,city,1,0
11/04/2020,SP,Santana de Parnaíba,city,33,0
11/04/2020,SP,Santo André,city,142,3
11/04/2020,SP,Santos,city,146,6
11/04/2020,SP,São Bernardo do Campo,city,172,9
11/04/2020,SP,São Caetano do Sul,city,61,2
11/04/2020,SP,São Carlos,city,5,2
11/04/2020,SP,São João da Boa Vista,city,1,0
11/04/2020,SP,São José do Rio Pardo,city,1,0
11/04/2020,SP,São José do Rio Preto,city,40,1
11/04/2020,SP,São José dos Campos,city,85,1
11/04/2020,SP,São Manuel,city,3,1
11/04/2020,SP,São Miguel Arcanjo,city,1,0
11/04/2020,SP,São Paulo,city,6131,422
11/04/2020,SP,São Pedro,city,1,0
11/04/2020,SP,São Roque,city,3,0
11/04/2020,SP,São Sebastião,city,4,1
11/04/2020,SP,São Vicente,city,14,0
11/04/2020,SP,Sertãozinho,city,2,0
11/04/2020,SP,Sorocaba,city,20,2
11/04/2020,SP,Sumaré,city,2,0
11/04/2020,SP,Suzano,city,32,3
11/04/2020,SP,Taboão da Serra,city,71,5
11/04/2020,SP,Tanabi,city,1,0
11/04/2020,SP,Tatuí,city,4,0
11/04/2020,SP,Taubaté,city,6,0
11/04/2020,SP,Terra Roxa,city,1,0
11/04/2020,SP,Tupã,city,1,0
11/04/2020,SP,Valinhos,city,4,0
11/04/2020,SP,Vargem Grande Paulista,city,5,3
11/04/2020,SP,Vinhedo,city,9,0
11/04/2020,SP,Votorantim,city,2,0
11/04/2020,SP,Votuporanga,city,5,0
11/03/2020,DF,,state,2,0
11/04/2020,TO,Araguaína,city,6,0
11/04/2020,TO,Cariri do Tocantins,city,1,0
11/04/2020,TO,Dianópolis,city,1,0
11/04/2020,TO,Gurupi,city,1,0
11/04/2020,TO,Palmas,city,15,0
11/04/2020,TO,Paraíso do Tocantins,city,1,0
12/03/2020,DF,,state,2,0
10/04/2020,AC,Acrelândia,city,9,0
10/04/2020,AC,Bujari,city,1,0
10/04/2020,AC,Plácido de Castro,city,4,0
10/04/2020,AC,Porto Acre,city,1,0
10/04/2020,AC,Rio Branco,city,55,2
13/03/2020,DF,,state,2,0
10/04/2020,AL,Importados/Indefinidos,city,7,0
10/04/2020,AL,Maceió,city,34,3
10/04/2020,AL,Marechal Deodoro,city,2,0
10/04/2020,AL,Palmeira dos Índios,city,1,0
10/04/2020,AL,Porto Real do Colégio,city,1,0
14/03/2020,DF,,state,8,0
10/04/2020,AM,Anori,city,2,0
10/04/2020,AM,Boca do Acre,city,1,0
10/04/2020,AM,Careiro da Várzea,city,2,0
10/04/2020,AM,Iranduba,city,11,0
10/04/2020,AM,Itacoatiara,city,11,0
10/04/2020,AM,Jutaí,city,0,0
10/04/2020,AM,Manacapuru,city,62,3
10/04/2020,AM,Manaus,city,863,42
10/04/2020,AM,Manicoré,city,1,1
10/04/2020,AM,Maués,city,1,0
10/04/2020,AM,Novo Airão,city,1,1
10/04/2020,AM,Parintins,city,6,2
10/04/2020,AM,Presidente Figueiredo,city,2,1
10/04/2020,AM,Santo Antônio do Içá,city,7,0
10/04/2020,AM,São Gabriel da Cachoeira,city,0,0
10/04/2020,AM,São Paulo de Olivença,city,5,0
10/04/2020,AM,Tabatinga,city,2,0
10/04/2020,AM,Tefé,city,1,0
10/04/2020,AM,Tonantins,city,3,0
15/03/2020,DF,,state,14,0
10/04/2020,AP,Macapá,city,146,1
10/04/2020,AP,Oiapoque,city,1,0
10/04/2020,AP,Santana,city,19,1
16/03/2020,DF,,state,19,0
10/04/2020,BA,Adustina,city,1,1
10/04/2020,BA,Alagoinhas,city,5,0
10/04/2020,BA,Araci,city,1,1
10/04/2020,BA,Aurelino Leal,city,1,0
10/04/2020,BA,Barra,city,2,0
10/04/2020,BA,Barra do Choça,city,1,0
10/04/2020,BA,Barra do Rocha,city,3,0
10/04/2020,BA,Barreiras,city,1,0
10/04/2020,BA,Belmonte,city,2,0
10/04/2020,BA,Brumado,city,8,0
10/04/2020,BA,Cachoeira,city,1,0
10/04/2020,BA,Camacan,city,1,0
10/04/2020,BA,Camaçari,city,10,0
10/04/2020,BA,Campo Formoso,city,1,0
10/04/2020,BA,Canarana,city,1,0
10/04/2020,BA,Candeias,city,1,0
10/04/2020,BA,Cansanção,city,1,0
10/04/2020,BA,Catu,city,2,0
10/04/2020,BA,Coaraci,city,2,0
10/04/2020,BA,Conceição do Coité,city,2,0
10/04/2020,BA,Conceição do Jacuípe,city,1,0
10/04/2020,BA,Conde,city,1,0
10/04/2020,BA,Dias d'Ávila,city,1,0
10/04/2020,BA,Euclides da Cunha,city,1,0
10/04/2020,BA,Feira de Santana,city,46,0
10/04/2020,BA,Gandu,city,1,0
10/04/2020,BA,Gongogi,city,1,0
10/04/2020,BA,Ibirataia,city,3,0
10/04/2020,BA,Ibotirama,city,1,0
10/04/2020,BA,Ilhéus,city,29,1
10/04/2020,BA,Importados/Indefinidos,city,0,0
10/04/2020,BA,Ipiaú,city,12,0
10/04/2020,BA,Itabuna,city,19,0
10/04/2020,BA,Itagi,city,1,0
10/04/2020,BA,Itagibá,city,3,1
10/04/2020,BA,Itajuípe,city,4,0
10/04/2020,BA,Itamaraju,city,1,0
10/04/2020,BA,Itapebi,city,1,0
10/04/2020,BA,Itapetinga,city,3,1
10/04/2020,BA,Itarantim,city,1,0
10/04/2020,BA,Itatim,city,1,0
10/04/2020,BA,Itororó,city,4,0
10/04/2020,BA,Ituberá,city,1,0
10/04/2020,BA,Jaguaquara,city,1,0
10/04/2020,BA,Jequié,city,1,0
10/04/2020,BA,Juazeiro,city,3,0
10/04/2020,BA,Lauro de Freitas,city,19,1
10/04/2020,BA,Medeiros Neto,city,1,0
10/04/2020,BA,Nova Soure,city,1,0
10/04/2020,BA,Ouriçangas,city,0,0
10/04/2020,BA,Palmeiras,city,1,0
10/04/2020,BA,Piripá,city,1,0
10/04/2020,BA,Pojuca,city,1,0
10/04/2020,BA,Porto Seguro,city,10,0
10/04/2020,BA,Prado,city,4,0
10/04/2020,BA,Rio do Pires,city,1,0
10/04/2020,BA,Salvador,city,343,11
10/04/2020,BA,Santa Cruz Cabrália,city,5,0
10/04/2020,BA,Santa Luzia,city,1,0
10/04/2020,BA,Santa Maria da Vitória,city,1,0
10/04/2020,BA,São Domingos,city,1,0
10/04/2020,BA,São Francisco do Conde,city,1,0
10/04/2020,BA,Serrinha,city,3,0
10/04/2020,BA,Simões Filho,city,3,0
10/04/2020,BA,Teixeira de Freitas,city,3,0
10/04/2020,BA,Ubatã,city,4,0
10/04/2020,BA,Uruçuca,city,9,1
10/04/2020,BA,Utinga,city,1,1
10/04/2020,BA,Vitória da Conquista,city,14,0
18/03/2020,DF,,state,34,0
10/04/2020,CE,Amontada,city,1,0
10/04/2020,CE,Aquiraz,city,28,0
10/04/2020,CE,Aracati,city,2,1
10/04/2020,CE,Beberibe,city,1,0
10/04/2020,CE,Canindé,city,1,0
10/04/2020,CE,Cariús,city,2,1
10/04/2020,CE,Cascavel,city,1,0
10/04/2020,CE,Catarina,city,1,0
10/04/2020,CE,Caucaia,city,23,1
10/04/2020,CE,Crateús,city,1,0
10/04/2020,CE,Crato,city,1,0
10/04/2020,CE,Croatá,city,1,0
10/04/2020,CE,Eusébio,city,3,2
10/04/2020,CE,Farias Brito,city,1,1
10/04/2020,CE,Fortaleza,city,1366,53
10/04/2020,CE,Fortim,city,1,0
10/04/2020,CE,Guaraciaba do Norte,city,1,0
10/04/2020,CE,Horizonte,city,7,1
10/04/2020,CE,Icapuí,city,1,0
10/04/2020,CE,Icó,city,3,0
10/04/2020,CE,Iguatu,city,5,2
10/04/2020,CE,Importados/Indefinidos,city,20,0
10/04/2020,CE,Independência,city,2,0
10/04/2020,CE,Ipaporanga,city,1,0
10/04/2020,CE,Ipueiras,city,2,0
10/04/2020,CE,Itaiçaba,city,1,0
10/04/2020,CE,Itaitinga,city,3,1
10/04/2020,CE,Itapajé,city,1,0
10/04/2020,CE,Itapipoca,city,1,0
10/04/2020,CE,Jaguaribe,city,3,1
10/04/2020,CE,Juazeiro do Norte,city,3,0
10/04/2020,CE,Lavras da Mangabeira,city,1,0
10/04/2020,CE,Limoeiro do Norte,city,2,0
10/04/2020,CE,Maracanaú,city,20,1
10/04/2020,CE,Maranguape,city,2,0
10/04/2020,CE,Mauriti,city,1,0
10/04/2020,CE,Mombaça,city,2,0
10/04/2020,CE,Novo Oriente,city,2,0
10/04/2020,CE,Pacatuba,city,2,0
10/04/2020,CE,Pedra Branca,city,1,0
10/04/2020,CE,Pindoretama,city,1,0
10/04/2020,CE,Quixadá,city,6,0
10/04/2020,CE,Quixeramobim,city,2,0
10/04/2020,CE,Quixeré,city,2,0
10/04/2020,CE,Russas,city,1,0
10/04/2020,CE,Santana do Acaraú,city,1,0
10/04/2020,CE,Santa Quitéria,city,2,1
10/04/2020,CE,São Luís do Curu,city,1,0
10/04/2020,CE,Senador Pompeu,city,2,0
10/04/2020,CE,Senador Sá,city,1,0
10/04/2020,CE,Sobral,city,14,0
10/04/2020,CE,Tabuleiro do Norte,city,1,0
10/04/2020,CE,Tianguá,city,2,1
10/04/2020,CE,Várzea Alegre,city,1,0
19/03/2020,DF,,state,42,0
10/04/2020,DF,Brasília,city,556,14
20/03/2020,DF,,state,87,0
10/04/2020,ES,Afonso Cláudio,city,1,0
10/04/2020,ES,Alto Rio Novo,city,0,0
10/04/2020,ES,Aracruz,city,5,0
10/04/2020,ES,Boa Esperança,city,1,0
10/04/2020,ES,Cachoeiro de Itapemirim,city,3,0
10/04/2020,ES,Cariacica,city,27,0
10/04/2020,ES,Castelo,city,2,0
10/04/2020,ES,Colatina,city,5,0
10/04/2020,ES,Fundão,city,1,0
10/04/2020,ES,Guarapari,city,3,0
10/04/2020,ES,Ibiraçu,city,2,0
10/04/2020,ES,Importados/Indefinidos,city,0,0
10/04/2020,ES,Itapemirim,city,1,0
10/04/2020,ES,Linhares,city,9,1
10/04/2020,ES,Nova Venécia,city,1,0
10/04/2020,ES,Santa Teresa,city,2,0
10/04/2020,ES,São Gabriel da Palha,city,1,0
10/04/2020,ES,São Mateus,city,5,1
10/04/2020,ES,São Roque do Canaã,city,1,0
10/04/2020,ES,Serra,city,76,2
10/04/2020,ES,Sooretama,city,2,0
10/04/2020,ES,Venda Nova do Imigrante,city,1,0
10/04/2020,ES,Viana,city,4,0
10/04/2020,ES,Vila Velha,city,100,2
10/04/2020,ES,Vitória,city,96,2
21/03/2020,DF,,state,108,0
10/04/2020,GO,Águas Lindas de Goiás,city,2,0
10/04/2020,GO,Anápolis,city,12,0
10/04/2020,GO,Anhanguera,city,1,0
10/04/2020,GO,Aparecida de Goiânia,city,2,0
10/04/2020,GO,Bela Vista de Goiás,city,1,0
10/04/2020,GO,Bom Jesus de Goiás,city,1,0
10/04/2020,GO,Caldas Novas,city,0,0
10/04/2020,GO,Campestre de Goiás,city,1,0
10/04/2020,GO,Catalão,city,1,0
10/04/2020,GO,Cidade Ocidental,city,2,0
10/04/2020,GO,Goiandira,city,1,1
10/04/2020,GO,Goianésia,city,8,0
10/04/2020,GO,Goiânia,city,109,5
10/04/2020,GO,Goiatuba,city,1,0
10/04/2020,GO,Guapó,city,1,0
10/04/2020,GO,Hidrolândia,city,0,0
10/04/2020,GO,Importados/Indefinidos,city,3,0
10/04/2020,GO,Itumbiara,city,5,0
10/04/2020,GO,Jataí,city,4,0
10/04/2020,GO,Luziânia,city,6,1
10/04/2020,GO,Montividiu,city,1,0
10/04/2020,GO,Nova Glória,city,1,0
10/04/2020,GO,Nova Veneza,city,1,0
10/04/2020,GO,Paranaiguara,city,1,0
10/04/2020,GO,Pires do Rio,city,1,1
10/04/2020,GO,Professor Jamil,city,1,0
10/04/2020,GO,Rio Verde,city,11,0
10/04/2020,GO,São Luís de Montes Belos,city,2,0
10/04/2020,GO,Senador Canedo,city,1,0
10/04/2020,GO,Silvânia,city,1,0
10/04/2020,GO,Trindade,city,2,0
10/04/2020,GO,Valparaíso de Goiás,city,6,0
10/04/2020,GO,Vianópolis,city,1,0
22/03/2020,DF,,state,117,0
10/04/2020,MA,Açailândia,city,1,0
10/04/2020,MA,Cachoeira Grande,city,1,0
10/04/2020,MA,Cajapió,city,1,0
10/04/2020,MA,Cantanhede,city,1,0
10/04/2020,MA,Chapadinha,city,1,0
10/04/2020,MA,Colinas,city,1,0
10/04/2020,MA,Icatu,city,0,0
10/04/2020,MA,Imperatriz,city,5,0
10/04/2020,MA,Paço do Lumiar,city,14,2
10/04/2020,MA,Raposa,city,2,0
10/04/2020,MA,Santa Inês,city,1,0
10/04/2020,MA,São Benedito do Rio Preto,city,1,0
10/04/2020,MA,São José de Ribamar,city,23,0
10/04/2020,MA,São Luís,city,288,19
10/04/2020,MA,Timon,city,2,0
10/04/2020,MA,Urbano Santos,city,1,0
10/04/2020,MA,Viana,city,1,0
23/03/2020,DF,,state,138,0
10/04/2020,MG,Alfenas,city,1,0
10/04/2020,MG,Alpercata,city,1,0
10/04/2020,MG,Araguari,city,2,0
10/04/2020,MG,Arcos,city,2,0
10/04/2020,MG,Barbacena,city,1,0
10/04/2020,MG,Belo Horizonte,city,330,6
10/04/2020,MG,Betim,city,6,0
10/04/2020,MG,Boa Esperança,city,2,0
10/04/2020,MG,Bom Despacho,city,1,0
10/04/2020,MG,Borda da Mata,city,1,0
10/04/2020,MG,Botelhos,city,1,0
10/04/2020,MG,Cambuí,city,5,0
10/04/2020,MG,Campo Belo,city,1,0
10/04/2020,MG,Campos Altos,city,1,0
10/04/2020,MG,Capitólio,city,1,0
10/04/2020,MG,Carangola,city,1,0
10/04/2020,MG,Carmo da Cachoeira,city,1,0
10/04/2020,MG,Carmo do Cajuru,city,2,0
10/04/2020,MG,Centralina,city,1,0
10/04/2020,MG,Contagem,city,16,0
10/04/2020,MG,Coronel Fabriciano,city,2,0
10/04/2020,MG,Divinésia,city,1,0
10/04/2020,MG,Divinópolis,city,19,1
10/04/2020,MG,Esmeraldas,city,1,0
10/04/2020,MG,Extrema,city,2,0
10/04/2020,MG,Formiga,city,0,0
10/04/2020,MG,Frutal,city,1,0
10/04/2020,MG,Governador Valadares,city,3,0
10/04/2020,MG,Guimarânia,city,1,0
10/04/2020,MG,Importados/Indefinidos,city,16,0
10/04/2020,MG,Ipaba,city,1,0
10/04/2020,MG,Ipatinga,city,5,0
10/04/2020,MG,Itabira,city,1,0
10/04/2020,MG,Itajubá,city,1,0
10/04/2020,MG,Itanhandu,city,1,0
10/04/2020,MG,Itapecerica,city,1,0
10/04/2020,MG,Itapeva,city,1,0
10/04/2020,MG,Janaúba,city,2,0
10/04/2020,MG,Jeceaba,city,1,0
10/04/2020,MG,João Monlevade,city,1,0
10/04/2020,MG,Juiz de Fora,city,53,1
10/04/2020,MG,Lagoa da Prata,city,11,0
10/04/2020,MG,Lavras,city,3,0
10/04/2020,MG,Machado,city,1,0
10/04/2020,MG,Manhuaçu,city,1,0
10/04/2020,MG,Mariana,city,3,1
10/04/2020,MG,Mário Campos,city,1,0
10/04/2020,MG,Matozinhos,city,1,0
10/04/2020,MG,Montes Claros,city,1,1
10/04/2020,MG,Muriaé,city,4,0
10/04/2020,MG,Nanuque,city,2,0
10/04/2020,MG,Nova Lima,city,41,0
10/04/2020,MG,Ouro Fino,city,1,1
10/04/2020,MG,Paracatu,city,1,0
10/04/2020,MG,Pará de Minas,city,1,0
10/04/2020,MG,Paraisópolis,city,2,1
10/04/2020,MG,Patos de Minas,city,6,1
10/04/2020,MG,Patrocínio,city,6,0
10/04/2020,MG,Pirapora,city,1,0
10/04/2020,MG,Piumhi,city,1,0
10/04/2020,MG,Poços de Caldas,city,3,0
10/04/2020,MG,Pouso Alegre,city,9,1
10/04/2020,MG,Ribeirão das Neves,city,2,0
10/04/2020,MG,Sabará,city,7,0
10/04/2020,MG,Santa Luzia,city,1,0
10/04/2020,MG,Santa Maria de Itabira,city,1,0
10/04/2020,MG,Santana do Paraíso,city,1,0
10/04/2020,MG,Santo Antônio do Monte,city,2,0
10/04/2020,MG,São João del Rei,city,3,0
10/04/2020,MG,São João Nepomuceno,city,1,0
10/04/2020,MG,São Lourenço,city,1,0
10/04/2020,MG,Sarzedo,city,1,0
10/04/2020,MG,Senador Amaral,city,4,0
10/04/2020,MG,Serra do Salitre,city,1,0
10/04/2020,MG,Sete Lagoas,city,3,0
10/04/2020,MG,Timóteo,city,6,0
10/04/2020,MG,Toledo,city,2,0
10/04/2020,MG,Ubá,city,1,0
10/04/2020,MG,Uberaba,city,16,0
10/04/2020,MG,Uberlândia,city,45,2
10/04/2020,MG,Unaí,city,1,0
10/04/2020,MG,Varginha,city,6,1
10/04/2020,MG,Vazante,city,2,0
24/03/2020,DF,,state,161,0
10/04/2020,MS,Alcinópolis,city,1,0
10/04/2020,MS,Batayporã,city,6,2
10/04/2020,MS,Campo Grande,city,49,0
10/04/2020,MS,Chapadão do Sul,city,5,0
10/04/2020,MS,Corumbá,city,1,0
10/04/2020,MS,Dourados,city,7,0
10/04/2020,MS,Nova Andradina,city,10,0
10/04/2020,MS,Ponta Porã,city,1,0
10/04/2020,MS,Rio Verde de Mato Grosso,city,1,0
10/04/2020,MS,Sidrolândia,city,1,0
10/04/2020,MS,Sonora,city,6,0
10/04/2020,MS,Três Lagoas,city,9,0
25/03/2020,DF,,state,191,0
10/04/2020,MT,Alta Floresta,city,1,0
10/04/2020,MT,Aripuanã,city,2,0
10/04/2020,MT,Cáceres,city,2,1
10/04/2020,MT,Campo Novo do Parecis,city,1,0
10/04/2020,MT,Canarana,city,1,0
10/04/2020,MT,Chapada dos Guimarães,city,0,0
10/04/2020,MT,Cuiabá,city,60,0
10/04/2020,MT,Importados/Indefinidos,city,3,0
10/04/2020,MT,Lambari D'Oeste,city,1,0
10/04/2020,MT,Lucas do Rio Verde,city,1,1
10/04/2020,MT,Nova Monte Verde,city,1,0
10/04/2020,MT,Nova Mutum,city,1,0
10/04/2020,MT,Primavera do Leste,city,1,0
10/04/2020,MT,Rondonópolis,city,12,0
10/04/2020,MT,São José dos Quatro Marcos,city,2,0
10/04/2020,MT,Sinop,city,11,0
10/04/2020,MT,Tangará da Serra,city,5,0
10/04/2020,MT,União do Sul,city,1,0
10/04/2020,MT,Várzea Grande,city,6,0
26/03/2020,DF,,state,201,0
10/04/2020,PA,Abaetetuba,city,2,0
10/04/2020,PA,Altamira,city,2,0
10/04/2020,PA,Ananindeua,city,21,0
10/04/2020,PA,Barcarena,city,5,0
10/04/2020,PA,Belém,city,147,7
10/04/2020,PA,Benevides,city,1,0
10/04/2020,PA,Cametá,city,1,1
10/04/2020,PA,Castanhal,city,3,0
10/04/2020,PA,Goianésia do Pará,city,1,0
10/04/2020,PA,Itaituba,city,3,0
10/04/2020,PA,Marabá,city,2,0
10/04/2020,PA,Marituba,city,3,0
10/04/2020,PA,Novo Progresso,city,1,0
10/04/2020,PA,Oeiras do Pará,city,1,0
10/04/2020,PA,Parauapebas,city,8,0
10/04/2020,PA,Santarém,city,13,1
10/04/2020,PA,Santo Antônio do Tauá,city,1,0
10/04/2020,PA,São Geraldo do Araguaia,city,1,0
10/04/2020,PA,Tucuruí,city,1,0
27/03/2020,DF,,state,241,0
10/04/2020,PB,Bayeux,city,0,0
10/04/2020,PB,Cabedelo,city,4,2
10/04/2020,PB,Campina Grande,city,3,0
10/04/2020,PB,Igaracy,city,1,0
10/04/2020,PB,João Pessoa,city,64,7
10/04/2020,PB,Junco do Seridó,city,1,1
10/04/2020,PB,Patos,city,4,1
10/04/2020,PB,Santa Rita,city,6,0
10/04/2020,PB,Serra Branca,city,1,0
10/04/2020,PB,Sousa,city,1,0
28/03/2020,DF,,state,260,0
10/04/2020,PE,Abreu e Lima,city,1,0
10/04/2020,PE,Aliança,city,2,0
10/04/2020,PE,Arcoverde,city,3,1
10/04/2020,PE,Belo Jardim,city,1,0
10/04/2020,PE,Bom Conselho,city,1,0
10/04/2020,PE,Bom Jardim,city,1,1
10/04/2020,PE,Cabo de Santo Agostinho,city,13,4
10/04/2020,PE,Cachoeirinha,city,1,0
10/04/2020,PE,Camaragibe,city,24,3
10/04/2020,PE,Capoeiras,city,1,0
10/04/2020,PE,Carpina,city,2,0
10/04/2020,PE,Caruaru,city,6,1
10/04/2020,PE,Catende,city,2,1
10/04/2020,PE,Fernando de Noronha,city,14,0
10/04/2020,PE,Frei Miguelinho,city,1,0
10/04/2020,PE,Garanhuns,city,1,1
10/04/2020,PE,Goiana,city,3,2
10/04/2020,PE,Igarassu,city,2,1
10/04/2020,PE,Importados/Indefinidos,city,8,1
10/04/2020,PE,Ipojuca,city,1,0
10/04/2020,PE,Ipubi,city,1,0
10/04/2020,PE,Jaboatão dos Guararapes,city,51,2
10/04/2020,PE,João Alfredo,city,1,0
10/04/2020,PE,Lagoa do Carro,city,2,1
10/04/2020,PE,Limoeiro,city,1,0
10/04/2020,PE,Macaparana,city,1,1
10/04/2020,PE,Moreno,city,2,0
10/04/2020,PE,Olinda,city,44,5
10/04/2020,PE,Palmares,city,3,1
10/04/2020,PE,Passira,city,1,0
10/04/2020,PE,Paudalho,city,6,1
10/04/2020,PE,Paulista,city,34,0
10/04/2020,PE,Petrolina,city,4,0
10/04/2020,PE,Pombos,city,1,0
10/04/2020,PE,Recife,city,413,32
10/04/2020,PE,Salgueiro,city,4,0
10/04/2020,PE,São Caitano,city,1,0
10/04/2020,PE,São Lourenço da Mata,city,21,6
10/04/2020,PE,Serra Talhada,city,1,0
10/04/2020,PE,Timbaúba,city,1,0
10/04/2020,PE,Vitória de Santo Antão,city,3,0
29/03/2020,DF,,state,298,1
10/04/2020,PI,Campo Maior,city,1,0
10/04/2020,PI,Parnaíba,city,1,1
10/04/2020,PI,Piracuruca,city,3,0
10/04/2020,PI,São José do Divino,city,3,1
10/04/2020,PI,Teresina,city,33,5
30/03/2020,DF,,state,312,2
10/04/2020,PR,Almirante Tamandaré,city,4,0
10/04/2020,PR,Arapongas,city,8,0
10/04/2020,PR,Araruna,city,7,0
10/04/2020,PR,Araucária,city,4,0
10/04/2020,PR,Assis Chateaubriand,city,5,0
10/04/2020,PR,Balsa Nova,city,5,0
10/04/2020,PR,Bandeirantes,city,2,0
10/04/2020,PR,Cambé,city,4,0
10/04/2020,PR,Campina da Lagoa,city,1,1
10/04/2020,PR,Campina Grande do Sul,city,1,0
10/04/2020,PR,Campo Largo,city,13,0
10/04/2020,PR,Campo Magro,city,1,0
10/04/2020,PR,Campo Mourão,city,18,4
10/04/2020,PR,Cascavel,city,57,1
10/04/2020,PR,Castro,city,2,0
10/04/2020,PR,Chopinzinho,city,1,0
10/04/2020,PR,Cianorte,city,13,1
10/04/2020,PR,Colombo,city,7,0
